PROPERTY_ID,ADDRESS,SPATIAL_INVESTMENT_SCORE,TOTAL_VALUE,RED_LINE_DISTANCE,NEAREST_STATION
3643,190 Elm St,50.0,1082200.0,1041.8294527803591,Central Square
3554,325 Columbia St,50.0,3622700.0,1041.2356514826627,Central Square
3644,43-45 Union St,50.0,1385500.0,1076.4342944874988,Central Square
3645,49 Union St,50.0,2509700.0,1088.8865652389868,Central Square
3646,125 Hampshire St,50.0,2841400.0,948.8114826004677,Central Square
3647,6 Livermore Pl,40.0,774100.0,1096.8439182621162,Central Square
3648,5 Livermore Pl,30.0,935400.0,1101.7160710820374,Central Square
3649,4 Livermore Pl,15.0,974300.0,1106.1049802781756,Central Square
3650,3 Livermore Pl,30.0,934100.0,1110.4967895579894,Central Square
3651,2 Livermore Pl,30.0,930400.0,1114.8171026385814,Central Square
3652,1 Livermore Pl,30.0,891000.0,1119.2884595973806,Central Square
3653,1 Union Pl,15.0,37100.0,1047.487621528291,Central Square
3654,2 Union Pl,50.0,1920900.0,1026.6213876599886,Central Square
3655,3 Union Pl,50.0,1246300.0,1040.880032910652,Central Square
3656,319 Columbia St,50.0,2828700.0,1030.8076297397633,Central Square
3657,321 Columbia St,15.0,,1019.8717315703583,Central Square
186246,321 Columbia St,40.0,494000.0,1019.8717315703583,Central Square
186248,321 Columbia St,40.0,509600.0,1019.8717315703583,Central Square
186247,321 Columbia St,40.0,509600.0,1019.8717315703583,Central Square
3658,341 Columbia St,50.0,1198900.0,1076.661378430901,Central Square
3659,335 Columbia St,50.0,1631600.0,1066.2937133442558,Central Square
3660,2 Union Ter,15.0,,998.4181982095445,Central Square
3662,2 Union Ter,40.0,333600.0,998.4181982095445,Central Square
3663,2 Union Ter,15.0,549800.0,998.4181982095445,Central Square
3661,4 Union Ter,40.0,855600.0,998.4181982095445,Central Square
3555,315 Columbia St,25.0,1971300.0,1015.3453967587025,Central Square
3664,1 Union Ter,15.0,,1011.6387402623699,Central Square
3665,1 Union Ter,40.0,894500.0,1011.6387402623699,Central Square
3666,3 Union Ter,40.0,852200.0,1011.6387402623699,Central Square
3667,111 Hampshire St,25.0,1674800.0,969.9402275269955,Central Square
3668,109 Hampshire St,30.0,1071000.0,982.5046004572247,Central Square
3556,309 Columbia St,40.0,1581600.0,1002.8780790963262,Central Square
3557,303 Columbia St,15.0,998400.0,990.5762090939138,Central Square
3558,301 Columbia St,15.0,,981.0013828511294,Central Square
193895,301 Columbia St,15.0,1433800.0,981.0013828511294,Central Square
193896,301 Columbia St,15.0,1181900.0,981.0013828511294,Central Square
3558,301 Columbia St,15.0,,981.0013828511294,Central Square
3559,297 Columbia St,15.0,1003500.0,972.8463279162024,Central Square
3547,168 Elm St,50.0,1792500.0,977.596084891888,Central Square
3560,293 Columbia St,30.0,812400.0,971.2387616005777,Central Square
3561,291 Columbia St,50.0,944500.0,967.297086060613,Central Square
3562,121-123 Hampshire St,50.0,703300.0,950.0210312356213,Central Square
3563,119 Hampshire St,50.0,5880700.0,965.0080038592911,Central Square
3564,296 Columbia St,15.0,,1004.6037367446659,Central Square
3565,296 Columbia St,40.0,728200.0,1004.6037367446659,Central Square
3566,296 Columbia St,40.0,250000.0,1004.6037367446659,Central Square
3567,296 Columbia St,30.0,865100.0,1004.6037367446659,Central Square
3568,302 Columbia St,50.0,1742800.0,1015.2521330843184,Central Square
3548,170 Elm St,30.0,1012300.0,986.968304542709,Central Square
3569,306 Columbia St,15.0,1637400.0,1027.1632148908673,Central Square
3570,310 Columbia St,50.0,339400.0,1038.3424429590286,Central Square
3571,322 Columbia St,50.0,3256300.0,1073.9163503156094,Central Square
3572,330 Columbia St,50.0,1614200.0,1088.0127751012215,Central Square
3573,66 Lincoln St,15.0,985800.0,1125.308556455249,Central Square
3574,62 Lincoln St,15.0,1085400.0,1132.5943437822561,Central Square
3549,174 Elm St,25.0,1985700.0,993.9736974577111,Central Square
3575,39 Union St,50.0,1594000.0,1063.8285836955442,Central Square
3576,37 Union St,50.0,968800.0,1056.0545350456225,Central Square
3577,33 Union St,25.0,1521500.0,1039.31963489847,Central Square
3578,31 Union St,50.0,1432200.0,1027.4089084949017,Central Square
3550,178 Elm St,15.0,,1003.9396143104574,Central Square
199111,178 Elm St,30.0,981900.0,1003.9396143104574,Central Square
3579,27 Union St,25.0,1436500.0,1010.6086253683336,Central Square
3580,25 Union St,50.0,1101300.0,998.9938109694441,Central Square
3581,18 Union St,15.0,,988.6416192974946,Central Square
188180,18 Union St,30.0,411800.0,988.6416192974946,Central Square
188184,18 Union St,15.0,509700.0,988.6416192974946,Central Square
188183,101 Hampshire St,30.0,539800.0,988.6416192974946,Central Square
188182,101 Hampshire St,30.0,557300.0,988.6416192974946,Central Square
188181,101 Hampshire St,30.0,605500.0,988.6416192974946,Central Square
3582,20 Union St,25.0,1572100.0,996.5813950582392,Central Square
3583,22 Union St,50.0,1192700.0,1010.9000129012252,Central Square
3584,24 Union St,50.0,2147900.0,1024.6783231325173,Central Square
3551,184 Elm St,15.0,,1019.5227289512451,Central Square
187039,184 Elm St,15.0,1006400.0,1019.5227289512451,Central Square
187042,184 Elm St,30.0,789900.0,1019.5227289512451,Central Square
187041,184 Elm St,30.0,831800.0,1019.5227289512451,Central Square
187040,184 Elm St,15.0,1206300.0,1019.5227289512451,Central Square
3551,184 Elm St,15.0,,1019.5227289512451,Central Square
3585,26 Union St,25.0,1601100.0,1037.6776848503512,Central Square
3586,28 Union St,15.0,971700.0,1044.5582909910795,Central Square
3587,30 Union St,15.0,,1054.3743087506352,Central Square
3588,30 Union St,15.0,932900.0,1054.3743087506352,Central Square
3589,30 Union St,40.0,664500.0,1054.3743087506352,Central Square
3590,30 Union St,40.0,176000.0,1054.3743087506352,Central Square
3591,30 Union St,40.0,606300.0,1054.3743087506352,Central Square
3592,30 Union St,40.0,649100.0,1054.3743087506352,Central Square
3593,30 Union St,40.0,606300.0,1054.3743087506352,Central Square
3594,34 Union St,25.0,2870000.0,1066.0004150810876,Central Square
3595,36 Union St,40.0,1211900.0,1074.7700975978812,Central Square
3596,38 Union St,25.0,1687400.0,1083.9652385342577,Central Square
3597,40 Union St,50.0,1304400.0,1093.2395678104774,Central Square
3598,42-44 Union St,15.0,,1106.9818542480261,Central Square
3599,42 Union St,15.0,627900.0,1106.9818542480261,Central Square
3600,42 Union St,40.0,578100.0,1106.9818542480261,Central Square
3601,42 Union St,40.0,929500.0,1106.9818542480261,Central Square
3602,42 Union St,40.0,929500.0,1106.9818542480261,Central Square
3598,42-44 Union St,15.0,,1106.9818542480261,Central Square
3603,48 Union St,25.0,1504300.0,1121.0746625458912,Central Square
3604,50 Union St,50.0,1132000.0,1130.4271955489132,Central Square
3605,52 Union St,25.0,1746900.0,1139.723234464085,Central Square
3606,46 Lincoln St,50.0,2834300.0,1157.7998938477233,Central Square
3607,403 Windsor St,50.0,933600.0,1180.235302353563,Central Square
3607,403 Windsor St,15.0,933600.0,1180.235302353563,Central Square
3608,399 Windsor St,25.0,1224800.0,1170.5859600124616,Central Square
3609,395 Windsor St,15.0,1307900.0,1164.264157586035,Central Square
3610,391 Windsor St,50.0,1894200.0,1154.9600218359906,Central Square
3611,387 Windsor St,50.0,2270000.0,1142.4265653051496,Central Square
3612,379 Windsor St,50.0,2557200.0,1129.5366055011427,Central Square
3613,371 Windsor St,50.0,1373400.0,1119.399744349485,Central Square
3552,194 Elm St,15.0,1398200.0,1046.099688911917,Central Square
3614,369 Windsor St,25.0,2132800.0,1111.122233916946,Central Square
3615,363 Windsor St,15.0,,1102.270444519445,Central Square
193892,363 Windsor St,30.0,834000.0,1102.270444519445,Central Square
193893,363 Windsor St,50.0,1301700.0,1102.270444519445,Central Square
3616,357 Windsor St,50.0,2584400.0,1091.9495251399194,Central Square
3617,349-353 Windsor St,50.0,2602500.0,1079.6627486914936,Central Square
3618,347 Windsor St,50.0,1684200.0,1066.872919630612,Central Square
3619,341 Windsor St,40.0,2349800.0,1054.1321015947442,Central Square
3619,341 Windsor St,25.0,2349800.0,1054.1321015947442,Central Square
3620,333 Windsor St,50.0,1541500.0,1041.6628453392789,Central Square
3621,327 Windsor St,50.0,1714200.0,1030.7499860980506,Central Square
3622,95 Hampshire St,50.0,1489000.0,1009.3643488758098,Central Square
3623,97 Hampshire St,50.0,1395500.0,1010.4106389756289,Central Square
3624,99 Hampshire St,25.0,2536500.0,1002.5602017357818,Central Square
3625,340 Columbia St,15.0,,1106.8253782953723,Central Square
184001,340 Columbia St,40.0,538800.0,1106.8253782953723,Central Square
184002,340 Columbia St,40.0,212000.0,1106.8253782953723,Central Square
184003,340 Columbia St,30.0,700500.0,1106.8253782953723,Central Square
3626,70 Lincoln St,50.0,1449100.0,1116.1230510371793,Central Square
3627,91 Hampshire St,50.0,1329900.0,1013.836327307073,Central Square
3628,315 Windsor St,40.0,1265700.0,1022.713519046471,Central Square
3629,288 Columbia St,50.0,1758000.0,983.8259577617989,Central Square
3678,365 Columbia St,50.0,1916600.0,1151.0834191215506,Central Square
3736,32 Willow St,55.0,1463700.0,1174.7594330649433,Kendall/MIT
3679,359-361 Columbia St,25.0,2390800.0,1139.3684967446375,Central Square
3679,359-361 Columbia St,25.0,2390800.0,1139.3684967446375,Central Square
3737,50 Willow St,30.0,6297500.0,1208.4143220686242,Kendall/MIT
3737,50 Willow St,30.0,6297500.0,1208.4143220686242,Kendall/MIT
3737,50 Willow St,55.0,6297500.0,1208.4143220686242,Kendall/MIT
3738,187 Webster Ave,55.0,1966700.0,1227.9515917094373,Kendall/MIT
3738,187 Webster Ave,20.0,1966700.0,1227.9515917094373,Kendall/MIT
3680,357 Columbia St,40.0,1524900.0,1128.895038141159,Central Square
3740,442-448 Windsor St,20.0,,1279.6939581803736,Kendall/MIT
185974,442-448 Windsor St,45.0,665400.0,1279.6939581803736,Kendall/MIT
185979,442-448 Windsor St,45.0,613000.0,1279.6939581803736,Kendall/MIT
185978,442-448 Windsor St,45.0,700900.0,1279.6939581803736,Kendall/MIT
185976,442-448 Windsor St,45.0,585600.0,1279.6939581803736,Kendall/MIT
185975,442-448 Windsor St,45.0,736500.0,1279.6939581803736,Kendall/MIT
185977,442-448 Windsor St,45.0,549900.0,1279.6939581803736,Kendall/MIT
3741,469 Windsor St,15.0,,1323.0829142207833,Central Square
187414,469 Windsor St,40.0,717500.0,1323.0829142207833,Central Square
187416,469 Windsor St,40.0,585100.0,1323.0829142207833,Central Square
187415,469 Windsor St,40.0,585100.0,1323.0829142207833,Central Square
3742,467 Windsor St,50.0,1897900.0,1311.6122756648083,Central Square
3743,1066 Cambridge St,50.0,3370100.0,1211.2685347009544,Central Square
3681,345 Columbia St,50.0,3622700.0,1115.8030230895608,Central Square
3744,473-475 Windsor St,50.0,1095400.0,1331.726427298459,Central Square
3745,1010 Cambridge St,15.0,2119000.0,1337.8951110505093,Central Square
3746,1030 Cambridge St,50.0,4317500.0,1282.9711362421406,Central Square
3746,1030 Cambridge St,50.0,4317500.0,1282.9711362421406,Central Square
3747,14-16 Palermo St,55.0,1338300.0,1245.057499791691,Kendall/MIT
3748,18-20 Palermo St,20.0,,1252.4820492539025,Kendall/MIT
185172,18-20 Palermo St,45.0,611600.0,1252.4820492539025,Kendall/MIT
185173,18-20 Palermo St,45.0,659200.0,1252.4820492539025,Kendall/MIT
3749,250 Webster Ave,50.0,1640000.0,1268.499502772375,Central Square
3682,220 Elm St,50.0,435600.0,1110.6908794322592,Central Square
3751,1008 Cambridge St,50.0,2017700.0,1323.3076649124528,Central Square
3752,101 Lincoln St,50.0,2841400.0,1084.3078559370442,Central Square
3753,216 Elm St,50.0,1477300.0,1096.5973842448707,Central Square
3754,93 Lincoln St,50.0,1602600.0,1092.7426116023864,Central Square
3755,89 Lincoln St,50.0,2898200.0,1105.0632684186749,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3756,427 Windsor St,25.0,6604800.0,1222.604720054202,Central Square
3683,222 Elm St,50.0,2796700.0,1124.6682799467428,Central Square
3758,984 Cambridge St,50.0,1564600.0,1349.7603219471364,Central Square
3759,910-950 Cambridge St,55.0,12232700.0,1289.4472868817877,Kendall/MIT
3695,455 Windsor St,50.0,1643400.0,1297.3376270149292,Central Square
188784,235-237 Webster Ave,50.0,1732900.0,1282.8255187922337,Central Square
3739,424-430 Windsor St,20.0,,1248.9282632070829,Kendall/MIT
191495,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191500,424-430 Windsor St,45.0,192000.0,1248.9282632070829,Kendall/MIT
191499,424-430 Windsor St,45.0,192000.0,1248.9282632070829,Kendall/MIT
191498,424-430 Windsor St,45.0,192000.0,1248.9282632070829,Kendall/MIT
191497,424-430 Windsor St,45.0,161000.0,1248.9282632070829,Kendall/MIT
191496,424-430 Windsor St,55.0,197000.0,1248.9282632070829,Kendall/MIT
191508,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191507,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191506,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191505,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191504,424-430 Windsor St,45.0,176000.0,1248.9282632070829,Kendall/MIT
191503,424-430 Windsor St,55.0,192000.0,1248.9282632070829,Kendall/MIT
191502,424-430 Windsor St,55.0,192000.0,1248.9282632070829,Kendall/MIT
191501,424-430 Windsor St,45.0,192000.0,1248.9282632070829,Kendall/MIT
3739,424-430 Windsor St,20.0,,1248.9282632070829,Kendall/MIT
3696,453 Windsor St,50.0,1485900.0,1278.3518829805175,Central Square
3684,238 Elm St,50.0,2841400.0,1141.0968629956897,Central Square
3685,246 Elm St,50.0,2841400.0,1157.684612954335,Central Square
3670,1060 Cambridge St,50.0,5155000.0,1244.593883551597,Central Square
3686,254 Elm St,50.0,3267600.0,1174.5209612156145,Central Square
3671,1046 Cambridge St,50.0,2621600.0,1258.395076666165,Central Square
3687,43 Lincoln St,50.0,1602800.0,1187.1837619673483,Central Square
3688,49 Lincoln St,15.0,,1171.2481753359073,Central Square
3689,49 Lincoln St,15.0,1083800.0,1171.2481753359073,Central Square
3690,49 Lincoln St,40.0,874200.0,1171.2481753359073,Central Square
3691,49 Lincoln St,15.0,615400.0,1171.2481753359073,Central Square
3692,49 Lincoln St,40.0,777200.0,1171.2481753359073,Central Square
3688,49 Lincoln St,15.0,,1171.2481753359073,Central Square
3693,61-65 Lincoln St,15.0,,1166.0825463405688,Central Square
194646,61-65 Lincoln St,25.0,2516500.0,1166.0825463405688,Central Square
194647,61-65 Lincoln St,15.0,1091900.0,1166.0825463405688,Central Square
194648,61-65 Lincoln St,25.0,1388900.0,1166.0825463405688,Central Square
3693,61-65 Lincoln St,15.0,,1166.0825463405688,Central Square
3672,401 Columbia St,50.0,1388900.0,1237.6112943524543,Central Square
3694,461 Windsor St,15.0,882400.0,1301.7090190328229,Central Square
3673,395 Columbia St,50.0,2296000.0,1224.3801612516882,Central Square
3673,395 Columbia St,40.0,2296000.0,1224.3801612516882,Central Square
3697,966 Cambridge St,55.0,1037400.0,1341.1502022744899,Kendall/MIT
3698,960 Cambridge St,20.0,,1333.2541515541661,Kendall/MIT
186949,960 Cambridge St,45.0,487200.0,1333.2541515541661,Kendall/MIT
186951,960 Cambridge St,45.0,635000.0,1333.2541515541661,Kendall/MIT
186950,960 Cambridge St,45.0,584200.0,1333.2541515541661,Kendall/MIT
3699,956 Cambridge St,20.0,,1323.9726315205442,Kendall/MIT
185429,956 Cambridge St,35.0,664400.0,1323.9726315205442,Kendall/MIT
185430,956 Cambridge St,45.0,503000.0,1323.9726315205442,Kendall/MIT
185431,956 Cambridge St,45.0,542800.0,1323.9726315205442,Kendall/MIT
3700,918 Cambridge St,55.0,7272400.0,1261.9844210190681,Kendall/MIT
3701,98 Willow St,55.0,1303000.0,1257.1225814998265,Kendall/MIT
3674,389 Columbia St,50.0,2557200.0,1212.2284682280629,Central Square
3702,96 Willow St,55.0,2378200.0,1251.7804429794776,Kendall/MIT
3703,92 Willow St,55.0,1360300.0,1246.5102966902223,Kendall/MIT
3704,88 Willow St,55.0,1407800.0,1241.5994931578416,Kendall/MIT
3705,84 Willow St,20.0,,1235.1573600542083,Kendall/MIT
188362,84 Willow St,45.0,560200.0,1235.1573600542083,Kendall/MIT
188364,84 Willow St,45.0,540400.0,1235.1573600542083,Kendall/MIT
188363,84 Willow St,45.0,534200.0,1235.1573600542083,Kendall/MIT
3706,80 Willow St,55.0,925600.0,1228.7539360156293,Kendall/MIT
3707,3 Palermo St,55.0,1538000.0,1242.500744926007,Kendall/MIT
3708,5 Palermo St,55.0,2051300.0,1255.08948979933,Kendall/MIT
3709,23 Palermo St,20.0,,1292.0636772511987,Kendall/MIT
194643,23 Palermo St,20.0,1286400.0,1292.0636772511987,Kendall/MIT
194644,23 Palermo St,35.0,1101300.0,1292.0636772511987,Kendall/MIT
194645,23 Palermo St,35.0,1111700.0,1292.0636772511987,Kendall/MIT
3675,381 Columbia St,50.0,3290200.0,1196.7556497411392,Central Square
3710,464 Windsor St,20.0,,1306.756846326816,Kendall/MIT
3711,464 Windsor St,45.0,710800.0,1306.756846326816,Kendall/MIT
3712,464 Windsor St,45.0,701600.0,1306.756846326816,Kendall/MIT
3713,464 Windsor St,45.0,825100.0,1306.756846326816,Kendall/MIT
3714,472 Windsor St,55.0,2685700.0,1314.4474577185536,Kendall/MIT
3715,478 Windsor St,55.0,2759200.0,1315.598875520487,Kendall/MIT
3716,72 Willow St,55.0,2020400.0,1219.962087144679,Kendall/MIT
3717,64 Willow St,20.0,,1212.7771470685739,Kendall/MIT
186423,64 Willow St,45.0,761000.0,1212.7771470685739,Kendall/MIT
186425,64 Willow St,45.0,730300.0,1212.7771470685739,Kendall/MIT
186424,64 Willow St,45.0,730300.0,1212.7771470685739,Kendall/MIT
3718,38 Willow St,55.0,1136400.0,1188.065608095092,Kendall/MIT
3676,379 Columbia St,50.0,1965600.0,1180.6818138992414,Central Square
3719,13-15 Lincoln St,55.0,1138400.0,1208.2464950916572,Kendall/MIT
3721,434 Windsor St,55.0,1558800.0,1248.2919935558925,Kendall/MIT
3722,440 Windsor St,45.0,1933600.0,1275.2073651822984,Kendall/MIT
